Sample_ID,Collect_Site,Frog_ID,Sample_Status,Extract_Plate_ID,Extract_Date,Extract_Lab,Extract_Tech,Extract_Loc,Extract_Well_Pos,Extract_Neg_Cont,Extract_BdPosCont,QPCR_Plate_ID,QPCR_Date,QPCR_File_Name,QPCR_Lab,QPCR_Tech,QPCR_Well_Pos,QPCR_Diluted,QPCR_NegCont,Sample_Quality,Sample_IPC,Sample_Rerun,Sample_Bd,Sample_Bd_CT,Sample_Bd_qty,Sample_Bd_swab_qty,Sample_Bsal,Sample_Bsal_CT,Sample_Bsal_qty,Sample_Bsal_swab_qty,Notes
190423-01-PA03-ANAM,PA,190423-01,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,C7,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,F7,no,negative,pass,pass,no,negative,,,,negative,,,,
190423-02-PA03-PSCR,PA,190423-02,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,C8,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,E8,no,negative,pass,pass,no,negative,,,,negative,,,,
190423-03-PA03-PSCR,PA,190423-03,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,C9,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,E9,no,negative,pass,pass,no,positive,30.7617836,412.2968445,16491.87378,negative,,,,
190429-01-PA01-LISY,PA,190429-01,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,D5,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,A6,no,negative,pass,pass,no,positive,38.65073395,1.552292347,62.09169388,negative,,,,
190429-01-PA03-PSCR,PA,190429-01,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,C10,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,E10,no,negative,pass,pass,no,positive,38.0545578,2.366876364,94.67505455,negative,,,,
190429-02-PA01-PLCI,PA,190429-02,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,D6,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,H6,no,negative,pass,pass,no,negative,,,,negative,,,,
190429-02-PA03-LIPI,PA,190429-02,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,C11,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,E11,no,negative,pass,pass,no,negative,,,,negative,,,,
190503-01-PA03-PSCR,PA,190503-01,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,C12,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,C12,no,negative,pass,pass,no,positive,38.90969849,1.292394161,51.69576645,negative,,,,
190503-02-PA03-PSCR,PA,190503-02,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,D1,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,E2,no,negative,pass,pass,no,positive,31.09368896,325.9996033,13039.98413,negative,,,,
190503-03-PA03-LIPI,PA,190503-03,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,D2,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,D3,no,negative,pass,pass,no,positive,30.59917068,462.572876,18502.91504,negative,,,,
190503-04-PA03-ANAM,PA,190503-04,Complete,Extraction plate 13,2019_10_21,RZlab,VS,Pitt -80,A1,negative,positive,qPCR plate14from12 and 13,2019_10_23,qPCR plate14from12 and 13,RZlab,VS,C1,no,negative,pass,pass,unk,negative,,,,negative,,,,
190503-05-PA03-ANAM,PA,190503-05,Complete,Extraction plate 13,2019_10_21,RZlab,VS,Pitt -80,A2,negative,positive,qPCR plate14from12 and 13,2019_10_23,qPCR plate14from12 and 13,RZlab,VS,C2,no,negative,pass,pass,unk,negative,,,,negative,,,,
190503-06-PA03-ANAM,PA,190503-06,Complete,Extraction plate 13,2019_10_21,RZlab,VS,Pitt -80,B2,negative,positive,qPCR plate14from12 and 13,2019_10_23,qPCR plate14from12 and 13,RZlab,VS,C3,no,negative,pass,pass,unk,negative,,,,negative,,,,
190503-07-PA03-ANAM,PA,190503-07,Complete,Extraction plate 13,2019_10_21,RZlab,VS,Pitt -80,C2,negative,positive,qPCR plate14from12 and 13,2019_10_23,qPCR plate14from12 and 13,RZlab,VS,C4,no,negative,pass,pass,unk,negative,,,,negative,,,,
190503-08-PA03-ANAM,PA,190503-08,Complete,Extraction plate 13,2019_10_21,RZlab,VS,Pitt -80,D2,negative,positive,qPCR plate14from12 and 13,2019_10_23,qPCR plate14from12 and 13,RZlab,VS,C5,no,negative,pass,pass,unk,negative,,,,negative,,,,
190503-09-PA03-PSCR,PA,190503-09,Complete,Extraction plate 13,2019_10_21,RZlab,VS,Pitt -80,E2,negative,positive,qPCR plate14from12 and 13,2019_10_23,qPCR plate14from12 and 13,RZlab,VS,C6,no,negative,pass,pass,unk,negative,,,,negative,,,,
190503-10-PA03-ANAM,PA,190503-10,Complete,Extraction plate 13,2019_10_21,RZlab,VS,Pitt -80,F2,negative,positive,qPCR plate14from12 and 13,2019_10_23,qPCR plate14from12 and 13,RZlab,VS,C7,no,negative,pass,pass,unk,negative,,,,negative,,,,
190504-01-PA01-PLCI,PA,190504-01,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,D3,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,C4,no,negative,pass,pass,no,negative,,,,negative,,,,
190504-02-PA01-PLCI,PA,190504-02,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,D4,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,B5,no,negative,pass,pass,no,negative,,,,negative,,,,
190509-01-PA01-LISY,PA,190509-01,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,D11,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,F11,no,negative,pass,pass,no,positive,30.40018845,532.5083618,21300.33447,negative,,,,
190509-02-PA01-LISY,PA,190509-02,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,D12,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,D12,no,negative,pass,pass,no,positive,37.04191589,4.845689297,193.8275719,negative,,,,
190509-02-PA03-PSCR,PA,190509-02,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,E12,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,E12,no,negative,pass,pass,no,negative,,,,negative,,,,
190509-03-PA01-LISY,PA,190509-03,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,E1,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,F2,no,negative,pass,pass,no,positive,38.70746994,1.491210103,59.64840412,negative,,,,
190509-03-PA03-PSCR,PA,190509-03,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,F1,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,G2,no,negative,pass,pass,no,negative,,,,negative,,,,
190509-04-PA01-LISY,PA,190509-04,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,E2,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,E3,no,negative,pass,pass,no,positive,34.93358994,21.53941917,861.576767,negative,,,,
190509-05-PA01-LISY,PA,190509-05,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,E3,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,D4,no,negative,pass,pass,no,negative,,,,negative,,,,
190509-05-PA03-ANAM,PA,190509-05,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,F2,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,F3,no,negative,pass,pass,no,positive,35.9712944,10.33599758,413.4399033,negative,,,,
190509-06-PA01-LICL,PA,190509-06,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,E4,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,C5,no,negative,pass,pass,no,positive,31.49447632,245.5031433,9820.125732,negative,,,,
190509-07-PA01-LICL,PA,190509-07,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,E5,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,B6,no,negative,pass,pass,no,positive,36.01485062,10.0223093,400.8923721,negative,,,,
190509-08-PA01-LICL,PA,190509-08,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,E6,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,A7,no,negative,pass,pass,no,positive,34.35608292,32.41149902,1296.459961,negative,,,,
190509-09-PA01-LICL,PA,190509-09,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,E7,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,H7,no,negative,pass,pass,no,negative,,,,negative,,,,
190509-10-PA01-PSCR,PA,190509-10,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,E8,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,G8,no,negative,pass,pass,no,positive,31.2757206,286.6022644,11464.09058,negative,,,,
190509-11-PA01-PSCR,PA,190509-11,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,E9,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,G9,no,negative,pass,pass,no,negative,,,,negative,,,,
190509-12-PA01-PLCI,PA,190509-12,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,E10,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,G10,no,negative,pass,pass,no,negative,,,,negative,,,,
190509-13-PA01-PLCI,PA,190509-13,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,E11,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,G11,no,negative,pass,pass,no,negative,,,,negative,,,,
190510-01-PA03-ANAM,PA,190510-01,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,F3,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,E4,no,negative,pass,pass,no,positive,36.86090851,5.507801533,220.3120613,negative,,,,
190510-04-PA03-ANAM,PA,190510-04,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,F4,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,D5,no,negative,pass,pass,no,negative,,,,negative,,,,
190510-06-PA03-PSCR,PA,190510-06,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,F5,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,C6,no,negative,pass,pass,no,negative,,,,negative,,,,
190510-07-PA03-PSCR,PA,190510-07,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,F6,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,B7,no,negative,pass,pass,no,positive,27.29953766,4776.849121,191073.9648,negative,,,,
190512-01-PA03-ANAM,PA,190512-01,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,F7,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,A8,no,negative,pass,pass,no,positive,38.77678299,1.419839501,56.79358006,negative,,,,
190512-02-PA03-ANAM,PA,190512-02,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,F8,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,H8,no,negative,pass,pass,no,positive,24.70648193,29920.92773,1196837.109,negative,,,,
190512-05-PA03-LIPI,PA,190512-05,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,F9,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,H9,no,negative,pass,pass,no,positive,33.42908478,62.45413208,2498.165283,negative,,,,
190518-01-PA03-ANAM,PA,190518-01,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,B12,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,B12,no,negative,pass,pass,no,positive,38.63031387,1.574883819,62.99535275,negative,,,,
190518-02-PA03-ANAM,PA,190518-02,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,C1,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,D2,no,negative,pass,pass,no,negative,,,,negative,,,,
190518-03-PA03-ANAM,PA,190518-03,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,C2,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,C3,no,negative,pass,pass,no,negative,,,,negative,,,,
190518-05-PA03-PSCR,PA,190518-05,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,C3,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,B4,no,negative,pass,pass,no,negative,,,,negative,,,,
190518-06-PA03-PSCR,PA,190518-06,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,C4,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,A5,no,negative,pass,pass,no,negative,,,,negative,,,,
190518-07-PA03-PLCI,PA,190518-07,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,C5,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,H5,no,negative,pass,pass,no,negative,,,,negative,,,,
190518-08-PA03-LICA,PA,190518-08,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,C6,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,G6,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-01-PA05-NOVI,PA,190522-01,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,F4,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,F6,no,negative,pass,pass,no,positive,34.5687294,12.3198719,492.7948761,negative,,,,
190522-02-PA05-NOVI,PA,190522-02,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,G4,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,G6,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-03-PA05-NOVI,PA,190522-03,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,H4,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,H6,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-04-PA05-NOVI,PA,190522-04,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,A5,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,A7,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-05-PA05-NOVI,PA,190522-05,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,B5,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,B7,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-06-PA05-NOVI,PA,190522-06,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,C5,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,C7,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-07-PA05-NOVI,PA,190522-07,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,D5,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,D7,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-08-PA05-NOVI,PA,190522-08,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,E5,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,E7,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-09-PA05-NOVI,PA,190522-09,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,F5,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,F7,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-10-PA05-NOVI,PA,190522-10,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,G5,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,G7,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-11-PA05-NOVI,PA,190522-11,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,H5,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,H7,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-12-PA05-NOVI,PA,190522-12,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,A6,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,A8,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-13-PA05-NOVI,PA,190522-13,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,B6,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,B8,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-14-PA05-PLCI,PA,190522-14,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,C6,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,C8,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-15-PA05-DEFU,PA,190522-15,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,D6,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,D8,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-16-PA05-DEFU,PA,190522-16,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,E6,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,E8,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-17-PA05-DEFU,PA,190522-17,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,F6,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,F8,no,negative,pass,pass,no,positive,28.7904911,662.9772949,26519.0918,negative,,,,
190522-18-PA05-DEFU,PA,190522-18,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,G6,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,G8,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-19-PA05-DEFU,PA,190522-19,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,H6,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,H8,no,negative,pass,pass,no,positive,33.8346405,20.44114304,817.6457214,negative,,,,
190522-20-PA05-DEFU,PA,190522-20,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,A7,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,A9,no,negative,pass,pass,no,positive,36.98266602,2.330787182,93.23148727,negative,,,,
190522-21-PA05-DEFU,PA,190522-21,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,B7,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,B9,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-22-PA05-DEFU,PA,190522-22,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,C7,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,C9,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-23-PA05-DEFU,PA,190522-23,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,D7,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,D9,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-24-PA05-DEFU,PA,190522-24,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,E7,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,E9,no,negative,pass,pass,no,positive,32.79171753,41.96783829,1678.713531,negative,,,,
190522-25-PA05-DEFU,PA,190522-25,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,F7,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,F9,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-26-PA05-DEFU,PA,190522-26,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,G7,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,G9,no,negative,pass,pass,no,positive,34.01805878,18.01198578,720.4794312,negative,,,,
190522-27-PA05-DEFU,PA,190522-27,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,H7,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,H9,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-28-PA05-DEFU,PA,190522-28,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,A8,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,A10,no,negative,pass,pass,no,positive,34.06887436,17.39160156,695.6640625,negative,,,,
190522-29-PA05-EUBI,PA,190522-29,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,B8,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,B10,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-30-PA05-EUBI,PA,190522-30,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,C8,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,C10,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-31-PA05-EUBI,PA,190522-31,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,D8,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,D10,no,negative,pass,pass,no,positive,32.88790512,39.27383041,1570.953217,negative,,,,
190522-32-PA05-PLGL,PA,190522-32,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,E8,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,E10,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-33-PA05-PLGL,PA,190522-33,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,F8,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,F10,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-34-PA05-PSRU,PA,190522-34,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,G8,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,G10,no,negative,pass,pass,no,positive,35.32237244,7.325708866,293.0283546,negative,,,,
190522-35-PA05-PSRU,PA,190522-35,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,H8,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,H10,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-36-PA05-PLCI,PA,190522-36,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,A9,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,A11,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-37-PA05-DEFU,PA,190522-37,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,B9,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,B11,no,negative,pass,pass,no,negative,,,,negative,,,,
190522-38-PA05-DEFU,PA,190522-38,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,C9,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,C11,no,negative,pass,pass,no,positive,35.74168015,5.48585701,219.4342804,negative,,,,
190522-39-PA02-LICA,PA,190522-39,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,D9,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,D11,no,negative,pass,pass,no,positive,31.005373,143.8873596,5755.494385,negative,,,,
190522-40-PA02-LICA,PA,190522-40,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,E9,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,E11,no,negative,pass,pass,no,positive,30.98334503,146.0902405,5843.609619,negative,,,,
190522-41-PA02-LICA,PA,190522-41,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,F9,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,F11,no,negative,pass,pass,no,positive,29.20754433,497.2431641,19889.72656,negative,,,,
190522-42-PA02-LICA,PA,190522-42,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,G9,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,G11,no,negative,pass,pass,no,positive,27.48556137,1630.779053,65231.16211,negative,,,,
190522-43-PA02-LICA,PA,190522-43,Complete,106_AHD,2019_08_09,RZlab,AHD,Pitt -80,H9,negative,positive,SERDP_130_083019,2019_08_30,SERDP_130_083019,RZlab,CLN,H11,no,negative,pass,pass,no,positive,35.00624084,9.110621452,364.4248581,negative,,,,
190523-01-PA03-ANAM,PA,190523-01,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,B4,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,H4,no,negative,pass,pass,no,negative,,,,negative,,,,
190523-02-PA03-ANAM,PA,190523-02,Complete,Extraction Plate 3 2019 VS,2019_08_08,PLE,VS,PLE,B5,negative,positive,VS19-04 and 05plate3field,2019_08_09,VS19-04 and 05plate3field,PLE,VS,G5,no,negative,pass,pass,no,negative,,,,negative,,,,
